ID,BorBetter_79,ENVIRONMENTAL.STRUCTURE.....1..._count,ENVIRONMENTAL.STRUCTURE.....2..._count,ENVIRONMENTAL.STRUCTURE.....3..._count,ENVIRONMENTAL.STRUCTURE.....4..._count,ENVIRONMENTAL.STRUCTURE..._count,LECTURE.NOTES.COMPLETE.....1..._count,LECTURE.NOTES.COMPLETE.....2..._count,LECTURE.NOTES.COMPLETE.....3..._count,LECTURE.NOTES.COMPLETE.....4..._count,LECTURE.NOTES.COMPLETE..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....1..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....2..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....3..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....4..._count,MONITORING.LEARNING...SELF.ASSESSMENT..._count,MONITORING.PERFORMANCE.....1..._count,MONITORING.PERFORMANCE.....2..._count,MONITORING.PERFORMANCE.....3..._count,MONITORING.PERFORMANCE.....4..._count,MONITORING.PERFORMANCE..._count,MONITORING.PROCESS.....1..._count,MONITORING.PROCESS.....2..._count,MONITORING.PROCESS.....3..._count,MONITORING.PROCESS.....4..._count,MONITORING.PROCESS..._count,MONITORING.PROGRESS.....1..._count,MONITORING.PROGRESS.....2..._count,MONITORING.PROGRESS.....3..._count,MONITORING.PROGRESS.....4..._count,MONITORING.PROGRESS..._count,PEER.DISCUSSION.....1..._count,PEER.DISCUSSION.....2..._count,PEER.DISCUSSION.....3..._count,PEER.DISCUSSION.....4..._count,PEER.DISCUSSION..._count,PLANNING.....1..._count,PLANNING.....2..._count,PLANNING.....3..._count,PLANNING.....4..._count,PLANNING..._count,POLICY.....1..._count,POLICY.....2..._count,POLICY.....3..._count,POLICY.....4..._count,POLICY..._count
657,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0
658,1,4,1,2,3,10,6,4,2,6,18,6,0,4,5,15,1,1,2,1,5,4,0,0,0,4,9,5,0,0,14,0,0,0,1,1,23,6,8,12,49,0,0,0,0,0
659,0,1,0,0,0,1,2,2,2,10,16,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,3,6,0,0,0,0,0
660,0,1,0,0,0,1,0,2,0,12,14,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,0,6,8,0,0,0,0,0
661,0,1,0,0,1,2,6,4,2,14,26,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,2,0,11,21,0,0,0,0,0
662,1,0,1,0,1,2,0,6,0,14,20,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,24,34,0,0,0,0,0
663,1,2,0,2,0,4,1,1,2,0,4,0,12,0,0,12,1,0,1,5,7,1,0,0,0,1,0,0,0,0,0,3,0,2,0,5,3,2,1,2,8,1,0,0,0,1
664,0,2,0,0,0,2,0,4,8,35,47,0,0,0,55,55,0,2,5,4,11,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,3,4,9,19,0,0,0,0,0
665,0,2,0,1,1,4,2,6,2,2,12,0,0,0,22,22,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,5,0,0,6,11,0,0,0,0,0
666,0,0,5,0,0,5,0,4,4,10,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,17,0,0,0,0,0
667,0,1,0,1,2,4,1,3,4,15,23,0,0,5,0,5,0,0,1,1,2,0,0,0,0,0,0,3,0,0,3,2,0,0,0,2,27,14,0,11,52,1,0,0,0,1
668,0,0,0,1,4,5,0,3,7,26,36,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,7,4,15,0,0,0,0,0
669,0,2,0,0,0,2,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,11,0,0,12,0,0,0,0,0
670,0,1,0,1,0,2,10,4,4,4,22,5,0,0,35,40,1,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,5,0,5,17,0,0,0,0,0
671,1,0,5,0,0,5,0,6,2,0,8,0,31,27,31,89,0,3,4,8,15,0,0,3,0,3,0,0,22,0,22,0,0,1,0,1,2,5,12,0,19,0,0,0,0,0
672,1,0,1,0,0,1,10,0,2,0,12,0,0,8,38,46,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,1,3,2,4,5,14,0,0,0,0,0
673,0,0,1,0,0,1,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
674,0,0,0,2,0,2,6,2,6,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
675,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0
676,0,0,1,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
677,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0
678,0,1,0,0,0,1,3,0,0,9,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,15,0,0,0,0,0
679,1,0,0,1,0,1,0,4,4,8,16,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,10,4,1,14,29,0,0,0,0,0
680,0,1,0,0,0,1,11,0,0,0,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,0,3,0,0,0,0,0
681,0,1,1,1,1,4,0,0,0,9,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0
682,0,2,0,0,1,3,7,0,4,4,15,0,0,0,38,38,0,0,0,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,7,2,0,13,22,0,0,0,0,0
683,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
684,1,1,1,0,1,3,4,2,4,2,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,2,5,2,13,0,0,0,0,0
685,1,1,0,0,0,1,0,6,0,0,6,0,0,0,5,5,1,0,0,1,2,0,0,0,0,0,6,0,0,4,10,0,0,0,0,0,6,0,0,2,8,0,0,0,0,0
686,1,6,0,1,0,7,32,0,0,0,32,0,17,0,0,17,1,0,0,0,1,3,0,0,0,3,2,0,0,0,2,0,0,0,0,0,54,0,1,2,57,0,0,0,0,0
687,1,1,0,0,1,2,32,0,0,0,32,0,0,0,8,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0,0,10,65,0,0,0,0,0
688,1,4,0,0,0,4,0,0,4,14,18,0,0,32,54,86,0,0,1,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,5,4,9,14,32,0,0,0,0,0
689,0,0,3,1,1,5,4,6,7,12,29,0,0,0,134,134,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,5,19,0,0,0,0,0
690,1,0,2,0,0,2,2,6,4,2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,7,0,0,0,0,0
691,1,0,2,0,0,2,6,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,0,0,0,0,0
692,0,1,2,1,0,4,4,4,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
693,1,1,0,0,0,1,4,0,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
694,1,3,0,0,0,3,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,4,20,0,0,0,0,0
695,1,0,0,4,1,5,0,0,0,10,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
696,1,0,1,0,0,1,12,19,5,6,42,0,18,13,9,40,0,0,0,3,3,0,0,0,0,0,2,0,4,0,6,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0
697,0,0,1,0,0,1,8,0,10,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0
698,1,0,1,0,0,1,4,10,4,0,18,0,20,21,32,73,0,0,1,1,2,0,0,4,0,4,0,0,4,0,4,0,0,0,0,0,3,6,60,0,69,0,0,0,0,0
699,0,0,1,1,0,2,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
700,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,14,0,1,24,0,0,0,0,0
701,0,1,0,0,0,1,3,0,4,17,24,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,2,0,2,8,0,0,0,0,0,9,6,0,2,17,0,0,0,0,0
702,1,2,0,0,0,2,10,4,4,0,18,4,5,0,33,42,1,0,0,0,1,0,4,0,0,4,4,4,0,0,8,0,0,0,0,0,7,4,0,11,22,0,0,0,0,0
703,1,2,0,0,1,3,10,0,4,8,22,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,8,2,0,2,12,1,1,0,0,2,17,7,2,8,34,0,0,0,0,0
704,0,2,0,0,0,2,5,2,0,4,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,5,0,0,0,0,0
705,0,3,0,2,1,6,4,0,0,12,16,0,0,0,137,137,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0
706,0,2,0,0,0,2,10,8,4,6,28,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,26,1,2,4,33,0,0,0,0,0
707,1,4,1,1,2,8,10,2,4,6,22,2,10,16,78,106,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,25,8,2,3,38,0,0,0,0,0
708,1,1,1,2,4,8,2,0,0,14,16,0,0,0,10,10,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,22,24,0,0,0,0,0
709,1,0,0,0,0,0,10,0,0,8,18,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,0,0
710,0,1,1,0,1,3,6,2,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,7,0,0,0,0,0
711,0,2,0,0,0,2,2,6,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
712,0,0,0,1,0,1,2,12,0,15,29,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,5,2,12,28,0,0,0,0,0
713,0,1,0,2,0,3,0,6,12,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,2,0,17,2,21,0,0,0,0,0
714,1,4,0,0,1,5,0,0,0,10,10,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,4,21,0,0,0,0,0
715,1,1,1,1,0,3,2,12,0,0,14,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,4,0,0,6,0,1,2,0,3,8,15,0,8,31,0,0,0,0,0
716,1,1,0,0,0,1,13,6,2,10,31,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,2,5,14,36,0,0,0,0,0
717,1,0,1,0,0,1,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,0,0,0,0,0
718,0,0,0,0,1,1,4,0,4,4,12,22,0,21,14,57,1,0,1,3,5,1,0,0,0,1,5,0,0,0,5,0,0,0,0,0,16,4,4,12,36,2,0,0,0,2
719,0,0,1,1,2,4,2,0,18,13,33,0,0,2,0,2,0,0,0,0,0,0,0,0,4,4,2,3,7,0,12,0,0,0,1,1,2,4,8,8,22,0,0,0,0,0
720,0,0,0,0,1,1,4,3,8,22,37,0,0,2,52,54,0,2,0,7,9,0,0,0,2,2,0,0,0,2,2,1,0,1,0,2,15,0,6,16,37,0,0,0,0,0
721,0,2,2,0,0,4,2,4,0,6,12,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,1,8,0,0,0,0,0
722,1,1,0,0,0,1,6,7,6,4,23,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,14,22,0,0,0,0,0
723,0,3,4,0,1,8,20,6,4,25,55,26,0,141,157,324,8,1,2,6,17,3,0,0,4,7,8,0,0,4,12,0,0,0,0,0,23,8,4,9,44,0,0,0,0,0
724,1,2,1,2,0,5,0,0,0,0,0,0,0,33,37,70,0,0,1,0,1,0,3,0,0,3,0,3,3,0,6,0,0,0,0,0,5,8,1,1,15,0,0,0,0,0
725,1,1,0,0,1,2,8,8,6,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0
726,1,2,0,0,0,2,6,4,4,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,5,4,2,0,11,0,0,0,0,0
727,1,1,1,0,0,2,10,0,2,0,12,19,7,24,94,144,0,2,1,4,7,0,0,0,3,3,4,0,0,0,4,0,0,0,0,0,3,0,4,15,22,0,0,0,0,0
728,1,0,1,0,0,1,2,2,4,4,12,0,0,0,76,76,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,0,0,0,0,0
729,1,1,0,0,0,1,2,10,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,4,2,0,11,17,0,0,0,0,0
730,1,2,3,0,0,5,32,0,0,0,32,0,0,0,113,113,1,2,1,3,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,47,0,0,0,47,0,0,0,0,0
731,1,1,1,0,0,2,0,4,0,11,15,0,6,0,12,18,0,0,1,1,2,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,4,0,0,3,7,0,0,0,0,0
732,1,0,1,0,1,2,4,0,0,0,4,22,7,64,36,129,0,0,1,0,1,3,0,0,3,6,3,0,0,3,6,0,0,0,0,0,12,0,0,2,14,0,0,0,0,0
733,1,3,0,0,1,4,34,2,0,0,36,0,11,5,0,16,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,3,0,53,0,0,0,0,0
734,1,1,0,1,1,3,4,0,8,0,12,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,4,0,0,2,6,0,0,0,0,0,10,0,1,6,17,0,0,0,0,0
735,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
736,0,1,0,0,0,1,6,12,0,2,20,0,0,5,0,5,0,0,2,0,2,0,0,0,0,0,0,2,10,4,16,0,0,0,0,0,6,0,5,0,11,0,0,0,0,0
737,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,8,0,0,0,0,0
738,0,1,0,0,0,1,0,2,4,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0
739,1,0,2,0,0,2,0,0,0,4,4,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,3,4,22,29,0,0,0,0,0
740,1,2,1,0,0,3,2,12,0,0,14,0,15,12,5,32,0,4,2,2,8,2,5,0,0,7,4,13,0,0,17,0,0,0,0,0,9,10,0,13,32,0,0,0,0,0
741,1,0,2,1,0,3,12,4,0,8,24,0,0,0,159,159,1,2,0,4,7,2,0,0,2,4,2,0,0,4,6,0,0,0,0,0,15,0,0,7,22,0,0,0,0,0
742,1,1,1,0,1,3,0,0,0,2,2,0,38,59,33,130,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,2,4,9,0,0,0,0,0
743,1,2,3,4,3,12,10,34,0,32,76,0,2,0,3,5,0,1,2,4,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,35,56,2,22,115,0,0,0,0,0
744,1,1,0,0,0,1,2,8,2,6,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,18,0,0,0,0,0
745,1,1,0,0,1,2,0,0,0,4,4,0,0,0,0,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
746,1,7,1,1,0,9,10,4,2,6,22,8,12,5,0,25,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,16,8,2,12,38,1,0,0,0,1
747,0,1,2,0,0,3,10,6,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,2,1,0,17,0,0,0,0,0
748,0,0,1,0,1,2,0,10,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0
749,1,0,0,0,0,0,0,2,6,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,2,2,5,0,0,0,0,0
750,1,4,0,0,0,4,10,0,0,0,10,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,20,0,0,0,0,0
751,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0
752,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
753,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,0,2,0,0,2,0,0,4,0,4,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0
754,1,1,0,0,0,1,2,12,4,4,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,23,1,1,0,25,0,0,0,0,0
755,1,4,0,0,0,4,4,4,0,4,12,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,13,17,0,0,0,0,0
756,1,0,0,0,0,0,0,2,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,9,0,0,0,0,0
757,0,1,1,0,0,2,0,2,2,2,6,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,1,0,1,0,0,1,7,0,4,0,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
759,0,1,1,0,1,3,7,4,8,2,21,0,0,3,0,3,0,0,2,5,7,3,0,0,0,3,0,0,7,0,7,0,0,0,0,0,4,2,14,10,30,0,0,0,0,0
760,0,0,3,0,0,3,0,11,0,5,16,0,3,0,0,3,0,0,1,5,6,0,0,0,0,0,0,5,0,0,5,0,1,0,0,1,0,11,0,0,11,0,0,0,0,0
761,1,2,1,0,0,3,0,29,0,2,31,0,0,0,27,27,0,1,0,0,1,0,0,0,0,0,0,4,0,8,12,0,0,0,0,0,6,7,2,14,29,0,0,0,0,0
762,1,0,1,3,0,4,0,12,2,0,14,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0
763,0,0,1,0,0,1,2,2,0,2,6,0,5,0,0,5,0,1,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0
764,1,0,1,0,0,1,1,2,2,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,7,0,0,0,0,0
765,0,0,0,0,0,0,4,4,2,4,14,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,1,0,5,0,0,0,0,0
766,0,0,3,0,0,3,2,16,10,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
767,0,0,0,1,0,1,11,0,0,3,14,0,3,2,0,5,0,0,3,2,5,0,0,0,3,3,0,5,0,0,5,0,0,0,0,0,2,4,0,25,31,0,0,0,0,0
768,0,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,0,0,0,0,0
769,0,6,0,1,0,7,1,2,6,0,9,0,5,9,0,14,0,0,2,5,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,3,2,16,0,0,0,0,0
770,0,0,0,0,0,0,5,5,3,3,16,0,0,0,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,2,2,0,0,0,0,0,7,6,0,20,33,0,0,0,0,0
771,1,1,0,0,0,1,0,0,0,0,0,0,0,24,12,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,12,2,0,16,0,0,0,0,0
772,0,1,0,0,0,1,4,4,0,0,8,10,0,0,0,10,0,0,3,4,7,3,0,0,0,3,0,0,0,0,0,0,1,0,0,1,14,3,4,2,23,0,0,0,0,0
773,0,3,0,1,0,4,20,0,0,0,20,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0
774,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0
775,1,2,0,0,0,2,2,10,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,6,0,0,0,0,0
776,0,1,2,0,0,3,4,4,0,2,10,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
777,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,1,4,13,0,0,0,0,0
778,0,1,1,1,0,3,0,8,6,4,18,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,0,0,0,0,0
779,1,2,1,0,1,4,1,5,2,2,10,0,0,10,5,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,0,0,0,0
780,1,0,1,0,0,1,1,10,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,8,0,0,0,0,0
781,0,0,1,1,0,2,3,2,0,0,5,2,3,0,0,5,0,0,2,0,2,2,3,0,0,5,2,0,0,0,2,0,0,0,0,0,12,2,0,0,14,0,0,0,0,0
782,1,5,0,0,0,5,4,10,0,0,14,0,5,26,8,39,1,1,1,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,8,19,1,2,30,0,0,0,0,0
783,1,1,3,0,0,4,2,4,10,2,18,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,10,0,0,0,0,0
784,1,0,1,0,0,1,1,7,2,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0
785,1,0,0,7,0,7,0,4,5,0,9,0,0,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,2,9,0,0,0,0,0
786,0,0,0,0,0,0,0,3,0,15,18,2,0,0,17,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,13,19,0,0,0,0,0
787,0,2,0,0,0,2,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,15,0,0,0,0,0
788,0,1,0,0,0,1,2,2,2,2,8,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
789,1,1,1,1,1,4,10,4,0,2,16,0,0,12,0,12,1,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,24,0,0,0,0,0
790,1,2,1,0,0,3,0,4,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,16,0,0,0,0,0
791,0,0,2,0,1,3,0,4,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,6,0,0,0,0,0
792,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,2,3,0,6,0,0,0,0,0
793,0,2,4,0,0,6,0,14,4,6,24,0,5,0,0,5,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,14,0,0,0,0,0
794,0,3,0,0,1,4,4,0,0,0,4,0,0,0,0,0,1,0,1,0,2,2,0,0,0,2,4,0,0,0,4,0,0,0,0,0,15,4,1,0,20,0,0,0,0,0
795,0,1,3,0,0,4,0,4,8,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,28,0,0,0,0,0
